event_id,occurred_at,subject_key,segment,channel,age,job,month,poutcome,previous,base_propensity,available_arms,logging_policy,chosen_arm
evt_005576,2026-01-21T22:29:24.724635+00:00,sub_023822,novo,email,48,services,aug,nonexistent,0,0.0554,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005577,2026-01-21T22:31:03.045246+00:00,sub_038509,novo,email,68,retired,oct,nonexistent,0,0.49,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005578,2026-01-21T22:35:59.151977+00:00,sub_018694,novo,app,47,technician,jul,nonexistent,0,0.0171,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005579,2026-01-21T22:37:46.668042+00:00,sub_015874,novo,email,31,admin.,jul,nonexistent,0,0.0687,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005580,2026-01-21T22:41:52.263333+00:00,sub_022200,novo,web,47,services,aug,nonexistent,0,0.0468,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005581,2026-01-21T22:44:55.864232+00:00,sub_034427,reativado,web,23,admin.,may,success,1,0.3251,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005582,2026-01-21T22:49:16.043446+00:00,sub_029226,novo,email,47,admin.,apr,nonexistent,0,0.2117,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005583,2026-01-21T22:50:56.936037+00:00,sub_003094,novo,app,39,admin.,may,nonexistent,0,0.0423,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005584,2026-01-21T22:53:34.646749+00:00,sub_018916,novo,app,50,unknown,aug,nonexistent,0,0.0525,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005585,2026-01-21T22:55:49.241513+00:00,sub_030472,reativado,email,50,blue-collar,may,success,1,0.2799,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005586,2026-01-21T22:57:52.565599+00:00,sub_009222,novo,web,33,admin.,jun,nonexistent,0,0.0498,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005587,2026-01-21T23:07:42.788648+00:00,sub_040712,novo,web,25,management,sep,nonexistent,0,0.2867,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005588,2026-01-21T23:08:38.858466+00:00,sub_033284,novo,app,38,technician,may,nonexistent,0,0.1094,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005589,2026-01-21T23:15:18.196641+00:00,sub_034869,recorrente,web,23,admin.,may,failure,1,0.0671,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005590,2026-01-21T23:24:39.149117+00:00,sub_003366,novo,app,45,unknown,may,nonexistent,0,0.0363,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005591,2026-01-21T23:28:40.830839+00:00,sub_023875,novo,web,44,admin.,aug,nonexistent,0,0.0602,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005592,2026-01-21T23:32:43.618202+00:00,sub_021738,novo,web,36,technician,aug,nonexistent,0,0.0535,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005593,2026-01-21T23:45:19.642713+00:00,sub_025815,novo,email,33,admin.,nov,nonexistent,0,0.0346,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005594,2026-01-22T00:07:35.636802+00:00,sub_035020,novo,email,32,blue-collar,may,nonexistent,0,0.0525,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005595,2026-01-22T00:11:43.657575+00:00,sub_014551,novo,app,45,retired,jul,nonexistent,0,0.0855,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005596,2026-01-22T00:13:05.264917+00:00,sub_021993,novo,app,30,technician,aug,nonexistent,0,0.0612,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005597,2026-01-22T00:23:35.098570+00:00,sub_027986,recorrente,web,40,blue-collar,apr,failure,1,0.1285,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005598,2026-01-22T00:28:20.145942+00:00,sub_031022,novo,email,41,blue-collar,may,nonexistent,0,0.0919,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005599,2026-01-22T00:29:47.785172+00:00,sub_031731,novo,app,37,self-employed,may,nonexistent,0,0.1003,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005600,2026-01-22T00:30:47.008056+00:00,sub_013877,novo,web,52,housemaid,jul,nonexistent,0,0.0611,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005601,2026-01-22T00:31:24.803226+00:00,sub_041115,recorrente,web,42,services,nov,failure,1,0.2765,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005602,2026-01-22T00:55:01.467803+00:00,sub_000396,novo,app,56,services,may,nonexistent,0,0.0313,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005603,2026-01-22T00:55:37.669060+00:00,sub_020283,novo,web,39,technician,aug,nonexistent,0,0.0485,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005604,2026-01-22T01:00:31.727357+00:00,sub_025073,recorrente,app,46,self-employed,nov,failure,1,0.0428,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005605,2026-01-22T01:04:45.265917+00:00,sub_002524,novo,web,49,blue-collar,may,nonexistent,0,0.03,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005606,2026-01-22T01:04:48.832599+00:00,sub_018582,novo,email,37,blue-collar,jul,nonexistent,0,0.0281,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005607,2026-01-22T01:08:41.153214+00:00,sub_024542,recorrente,web,31,self-employed,nov,failure,1,0.0434,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005608,2026-01-22T01:08:55.228091+00:00,sub_025026,novo,app,56,management,nov,nonexistent,0,0.0663,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005609,2026-01-22T01:11:48.168810+00:00,sub_004902,novo,email,56,entrepreneur,may,nonexistent,0,0.0374,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005610,2026-01-22T01:13:02.942028+00:00,sub_011430,novo,app,45,blue-collar,jun,nonexistent,0,0.0349,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005611,2026-01-22T01:18:58.419163+00:00,sub_010081,novo,email,38,technician,jun,nonexistent,0,0.0433,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005612,2026-01-22T01:22:04.561357+00:00,sub_026357,novo,email,32,management,nov,nonexistent,0,0.0637,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005613,2026-01-22T01:23:19.420189+00:00,sub_013541,novo,web,31,blue-collar,jul,nonexistent,0,0.0369,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005614,2026-01-22T01:25:19.724122+00:00,sub_023536,novo,app,50,unemployed,aug,nonexistent,0,0.0467,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005615,2026-01-22T01:28:04.211793+00:00,sub_030109,novo,email,52,blue-collar,apr,nonexistent,0,0.1816,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005616,2026-01-22T01:30:23.791106+00:00,sub_032838,novo,email,49,blue-collar,may,nonexistent,0,0.0951,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005617,2026-01-22T01:31:55.093152+00:00,sub_007570,novo,web,29,services,may,nonexistent,0,0.0329,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005618,2026-01-22T01:33:10.931772+00:00,sub_037214,recorrente,email,33,blue-collar,aug,failure,1,0.1671,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005619,2026-01-22T01:36:26.093507+00:00,sub_006827,novo,email,28,self-employed,may,nonexistent,0,0.0335,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005620,2026-01-22T01:42:42.894647+00:00,sub_000901,novo,email,52,technician,may,nonexistent,0,0.0364,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005621,2026-01-22T01:50:58.069234+00:00,sub_001851,novo,app,26,technician,may,nonexistent,0,0.0365,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005622,2026-01-22T01:55:05.099443+00:00,sub_008280,novo,web,41,services,jun,nonexistent,0,0.0365,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005623,2026-01-22T01:57:12.723247+00:00,sub_035967,novo,app,35,admin.,may,nonexistent,0,0.1164,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005624,2026-01-22T01:57:39.576406+00:00,sub_008562,novo,app,33,admin.,jun,nonexistent,0,0.0446,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005625,2026-01-22T02:12:00.029795+00:00,sub_028564,novo,web,32,admin.,apr,nonexistent,0,0.2207,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005626,2026-01-22T02:16:37.908162+00:00,sub_017236,novo,app,51,entrepreneur,jul,nonexistent,0,0.0682,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005627,2026-01-22T02:17:21.668822+00:00,sub_001645,novo,app,41,admin.,may,nonexistent,0,0.0442,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005628,2026-01-22T02:18:38.244569+00:00,sub_018293,novo,email,33,services,jul,nonexistent,0,0.0603,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005629,2026-01-22T02:24:13.568259+00:00,sub_001165,novo,web,52,unknown,may,nonexistent,0,0.0321,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005630,2026-01-22T02:27:08.176981+00:00,sub_019612,novo,web,39,admin.,aug,nonexistent,0,0.0605,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005631,2026-01-22T02:32:23.656341+00:00,sub_023010,novo,app,40,technician,aug,nonexistent,0,0.0521,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005632,2026-01-22T02:43:12.765511+00:00,sub_021473,novo,email,31,technician,aug,nonexistent,0,0.0614,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005633,2026-01-22T02:52:40.518075+00:00,sub_011637,novo,web,34,admin.,jun,nonexistent,0,0.0392,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005634,2026-01-22T02:53:08.772700+00:00,sub_031573,novo,web,36,technician,may,nonexistent,0,0.1115,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005635,2026-01-22T02:54:02.569176+00:00,sub_024577,novo,app,34,self-employed,nov,nonexistent,0,0.0634,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005636,2026-01-22T02:54:11.500238+00:00,sub_010494,novo,app,31,services,jun,nonexistent,0,0.0306,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005637,2026-01-22T03:03:49.085271+00:00,sub_017900,novo,app,31,blue-collar,jul,nonexistent,0,0.039,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005638,2026-01-22T03:27:01.752053+00:00,sub_004469,novo,app,50,admin.,may,nonexistent,0,0.0356,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005639,2026-01-22T03:32:42.099989+00:00,sub_038029,recorrente,email,29,admin.,sep,failure,1,0.3213,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005640,2026-01-22T03:36:21.453032+00:00,sub_031016,novo,web,31,services,may,nonexistent,0,0.1056,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005641,2026-01-22T03:36:46.603465+00:00,sub_011854,novo,web,38,self-employed,jun,nonexistent,0,0.0337,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005642,2026-01-22T03:47:07.166713+00:00,sub_027798,novo,email,32,management,mar,nonexistent,0,0.2955,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005643,2026-01-22T03:54:07.146494+00:00,sub_027972,novo,email,38,services,apr,nonexistent,0,0.1868,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005644,2026-01-22T03:55:05.948736+00:00,sub_025111,novo,app,44,blue-collar,nov,nonexistent,0,0.0527,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005645,2026-01-22T03:55:34.748675+00:00,sub_002226,novo,web,54,unknown,may,nonexistent,0,0.0263,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005646,2026-01-22T03:58:18.148351+00:00,sub_036184,reativado,web,53,self-employed,may,success,1,0.2884,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005647,2026-01-22T03:58:43.092713+00:00,sub_039369,recorrente,app,36,admin.,mar,failure,4,0.5694,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005648,2026-01-22T04:02:00.356685+00:00,sub_040122,recorrente,email,29,admin.,jul,failure,2,0.4483,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005649,2026-01-22T04:09:59.893559+00:00,sub_040395,reativado,web,48,admin.,aug,success,6,0.8228,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005650,2026-01-22T04:24:19.593626+00:00,sub_038256,recorrente,web,26,student,oct,failure,1,0.3879,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005651,2026-01-22T04:25:26.119710+00:00,sub_030441,novo,web,39,admin.,may,nonexistent,0,0.1058,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005652,2026-01-22T04:33:50.695648+00:00,sub_002342,novo,email,42,technician,may,nonexistent,0,0.0409,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005653,2026-01-22T04:34:16.324785+00:00,sub_019161,novo,app,43,entrepreneur,aug,nonexistent,0,0.0539,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005654,2026-01-22T04:35:57.384471+00:00,sub_010097,novo,web,50,admin.,jun,nonexistent,0,0.047,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005655,2026-01-22T04:47:05.652176+00:00,sub_009061,novo,email,45,services,jun,nonexistent,0,0.0366,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005656,2026-01-22T04:49:50.153242+00:00,sub_034211,novo,email,27,admin.,may,nonexistent,0,0.0704,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005657,2026-01-22T04:59:12.101573+00:00,sub_033465,novo,web,48,admin.,may,nonexistent,0,0.0819,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005658,2026-01-22T05:00:30.246609+00:00,sub_021502,novo,app,36,admin.,aug,nonexistent,0,0.0577,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005659,2026-01-22T05:18:55.864600+00:00,sub_030328,recorrente,email,57,retired,apr,failure,1,0.1852,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005660,2026-01-22T05:23:07.544233+00:00,sub_005328,novo,email,39,admin.,may,nonexistent,0,0.04,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005661,2026-01-22T05:26:09.695407+00:00,sub_009141,novo,web,50,self-employed,jun,nonexistent,0,0.0414,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005662,2026-01-22T05:26:30.823872+00:00,sub_035441,novo,web,36,admin.,may,nonexistent,0,0.0619,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005663,2026-01-22T05:26:59.262658+00:00,sub_018584,novo,web,36,blue-collar,jul,nonexistent,0,0.0661,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005664,2026-01-22T05:28:16.649995+00:00,sub_022514,novo,app,40,technician,aug,nonexistent,0,0.0606,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005665,2026-01-22T05:34:21.363462+00:00,sub_019061,novo,app,58,services,aug,nonexistent,0,0.0557,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005666,2026-01-22T05:36:40.227625+00:00,sub_008326,novo,email,47,blue-collar,jun,nonexistent,0,0.0309,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
